category,category,speaker_in_sample_A,sample_A_ID,quality
bonafide,non-target,LA_0060,LA_E_5329393.wav,5
spoofed,A10,LA_0016,LA_E_9481968.wav,3
spoofed,A11,LA_0013,LA_E_3761129.wav,0
spoofed,A07,LA_0029,LA_E_5919050.wav,0
bonafide,target,LA_0018,LA_E_6363445.wav,9
bonafide,non-target,LA_0050,LA_E_2801235.wav,4
spoofed,A17,LA_0040,LA_E_2959853.wav,2
bonafide,target,LA_0032,LA_E_3386573.wav,6
bonafide,target,LA_0020,LA_E_2914296.wav,7
bonafide,non-target,LA_0061,LA_E_3105878.wav,6
bonafide,target,LA_0018,LA_E_9297933.wav,9
bonafide,target,LA_0037,LA_E_3546815.wav,7
spoofed,A11,LA_0005,LA_E_2944451.wav,3
bonafide,non-target,LA_0051,LA_E_5207555.wav,6
bonafide,target,LA_0022,LA_E_8070708.wav,9
bonafide,target,LA_0026,LA_E_3802678.wav,7
bonafide,target,LA_0004,LA_E_4843342.wav,7
bonafide,non-target,LA_0066,LA_E_9367799.wav,6
spoofed,A12,LA_0036,LA_E_2498654.wav,6
bonafide,target,LA_0016,LA_E_1724018.wav,9
bonafide,target,LA_0028,LA_E_3757378.wav,3
spoofed,A18,LA_0044,LA_E_4643513.wav,6
bonafide,non-target,LA_0067,LA_E_2303581.wav,8
spoofed,A14,LA_0008,LA_E_5790788.wav,7
spoofed,A11,LA_0044,LA_E_8635154.wav,0
bonafide,target,LA_0020,LA_E_8997675.wav,9
spoofed,A15,LA_0018,LA_E_2531819.wav,4
bonafide,target,LA_0026,LA_E_7999038.wav,6
bonafide,target,LA_0013,LA_E_8689459.wav,7
bonafide,target,LA_0047,LA_E_4694054.wav,3
spoofed,A13,LA_0023,LA_E_1614587.wav,2
bonafide,non-target,LA_0067,LA_E_8309979.wav,8
bonafide,non-target,LA_0054,LA_E_5369306.wav,0
bonafide,target,LA_0001,LA_E_8858635.wav,4
bonafide,target,LA_0010,LA_E_5883566.wav,2
bonafide,target,LA_0043,LA_E_3982137.wav,7
bonafide,non-target,LA_0052,LA_E_2379520.wav,4
bonafide,target,LA_0024,LA_E_1453284.wav,9
bonafide,non-target,LA_0057,LA_E_4447372.wav,6
bonafide,target,LA_0007,LA_E_7360795.wav,6
bonafide,target,LA_0035,LA_E_5143238.wav,9
spoofed,A13,LA_0005,LA_E_7273112.wav,6
bonafide,non-target,LA_0063,LA_E_7737863.wav,8
spoofed,A14,LA_0025,LA_E_2265419.wav,3
spoofed,A17,LA_0025,LA_E_3689509.wav,0
bonafide,target,LA_0041,LA_E_9970199.wav,3
spoofed,A19,LA_0008,LA_E_4741733.wav,8
bonafide,target,LA_0040,LA_E_2100029.wav,5
bonafide,non-target,LA_0060,LA_E_8350195.wav,4
bonafide,target,LA_0046,LA_E_3895728.wav,7
spoofed,A10,LA_0012,LA_E_3167172.wav,6
spoofed,A17,LA_0027,LA_E_6022200.wav,0
bonafide,target,LA_0015,LA_E_2946031.wav,6
bonafide,target,LA_0044,LA_E_2352920.wav,0
bonafide,non-target,LA_0050,LA_E_4966722.wav,9
spoofed,A13,LA_0035,LA_E_8534064.wav,5
bonafide,target,LA_0010,LA_E_5332673.wav,9
bonafide,target,LA_0041,LA_E_1377603.wav,6
bonafide,non-target,LA_0052,LA_E_9352155.wav,9
bonafide,target,LA_0022,LA_E_3787432.wav,4
bonafide,target,LA_0035,LA_E_8500615.wav,6
bonafide,target,LA_0002,LA_E_7617702.wav,8
bonafide,target,LA_0041,LA_E_2777764.wav,6
bonafide,target,LA_0029,LA_E_1328064.wav,5
bonafide,target,LA_0037,LA_E_6693368.wav,8
bonafide,target,LA_0026,LA_E_3553112.wav,4
spoofed,A18,LA_0005,LA_E_7505275.wav,0
spoofed,A16,LA_0047,LA_E_6778864.wav,1
bonafide,target,LA_0025,LA_E_3753496.wav,7
bonafide,target,LA_0047,LA_E_1330273.wav,8
bonafide,target,LA_0025,LA_E_1895751.wav,9
bonafide,non-target,LA_0056,LA_E_4801924.wav,7
bonafide,non-target,LA_0067,LA_E_2303581.wav,7
spoofed,A10,LA_0048,LA_E_4448016.wav,7
bonafide,non-target,LA_0066,LA_E_1941240.wav,6
bonafide,target,LA_0017,LA_E_8558711.wav,5
bonafide,target,LA_0006,LA_E_2564868.wav,5
bonafide,target,LA_0037,LA_E_9821124.wav,6
bonafide,target,LA_0017,LA_E_2941153.wav,9
spoofed,A11,LA_0031,LA_E_3423402.wav,0
bonafide,non-target,LA_0066,LA_E_8672894.wav,8
bonafide,target,LA_0018,LA_E_2359160.wav,9
bonafide,target,LA_0011,LA_E_8984337.wav,2
spoofed,A10,LA_0042,LA_E_2446282.wav,9
bonafide,non-target,LA_0056,LA_E_1435423.wav,9
bonafide,non-target,LA_0053,LA_E_2205883.wav,7
spoofed,A17,LA_0034,LA_E_7720369.wav,2
spoofed,A19,LA_0009,LA_E_5112916.wav,0
bonafide,non-target,LA_0057,LA_E_3949734.wav,6
spoofed,A12,LA_0008,LA_E_2796546.wav,1
bonafide,target,LA_0034,LA_E_1762489.wav,8
spoofed,A11,LA_0044,LA_E_6780683.wav,0
bonafide,non-target,LA_0058,LA_E_1277254.wav,7
bonafide,target,LA_0023,LA_E_7409931.wav,6
bonafide,target,LA_0028,LA_E_8831839.wav,6
spoofed,A09,LA_0024,LA_E_1049029.wav,2
spoofed,A15,LA_0035,LA_E_4840037.wav,6
bonafide,target,LA_0022,LA_E_5090026.wav,6
bonafide,target,LA_0021,LA_E_5177352.wav,3
bonafide,target,LA_0028,LA_E_8831839.wav,6
bonafide,target,LA_0018,LA_E_3950922.wav,4
bonafide,target,LA_0029,LA_E_3436072.wav,6
bonafide,target,LA_0033,LA_E_6334125.wav,3
bonafide,target,LA_0001,LA_E_2185860.wav,5
bonafide,non-target,LA_0050,LA_E_5986424.wav,9
bonafide,target,LA_0008,LA_E_5986045.wav,9
spoofed,A13,LA_0032,LA_E_1646655.wav,0
bonafide,target,LA_0017,LA_E_5357749.wav,6
spoofed,A07,LA_0033,LA_E_8015944.wav,3
spoofed,A15,LA_0012,LA_E_7538833.wav,9
bonafide,target,LA_0014,LA_E_9298177.wav,4
bonafide,target,LA_0020,LA_E_8444421.wav,6
bonafide,non-target,LA_0060,LA_E_3551532.wav,3
bonafide,target,LA_0011,LA_E_5793024.wav,5
bonafide,target,LA_0002,LA_E_1615488.wav,3
bonafide,non-target,LA_0057,LA_E_3287190.wav,3
bonafide,target,LA_0025,LA_E_5557119.wav,7
bonafide,target,LA_0029,LA_E_2138707.wav,6
bonafide,target,LA_0009,LA_E_3355060.wav,7
bonafide,non-target,LA_0057,LA_E_2333371.wav,4
bonafide,target,LA_0019,LA_E_2031315.wav,6
spoofed,A10,LA_0004,LA_E_5248729.wav,3
spoofed,A16,LA_0010,LA_E_2760138.wav,0
bonafide,target,LA_0009,LA_E_1753473.wav,7
bonafide,target,LA_0041,LA_E_1168219.wav,6
bonafide,target,LA_0020,LA_E_3613149.wav,6
bonafide,target,LA_0038,LA_E_3230206.wav,3
bonafide,target,LA_0038,LA_E_6197222.wav,6
bonafide,non-target,LA_0065,LA_E_7884603.wav,0
bonafide,target,LA_0001,LA_E_6533215.wav,5
bonafide,target,LA_0041,LA_E_1596239.wav,6
bonafide,target,LA_0008,LA_E_8881352.wav,6
bonafide,target,LA_0015,LA_E_3609176.wav,7
bonafide,target,LA_0026,LA_E_1079546.wav,6
spoofed,A18,LA_0028,LA_E_4871621.wav,0
bonafide,target,LA_0024,LA_E_9347318.wav,9
bonafide,target,LA_0047,LA_E_1913837.wav,6
bonafide,non-target,LA_0052,LA_E_3576786.wav,5
bonafide,target,LA_0023,LA_E_3992724.wav,6
bonafide,target,LA_0015,LA_E_9070898.wav,5
spoofed,A18,LA_0016,LA_E_8532891.wav,0
bonafide,target,LA_0044,LA_E_2021989.wav,5
bonafide,target,LA_0028,LA_E_7673567.wav,7
bonafide,target,LA_0010,LA_E_4291758.wav,9
bonafide,target,LA_0040,LA_E_5407651.wav,3
spoofed,A15,LA_0010,LA_E_8657655.wav,9
bonafide,target,LA_0001,LA_E_5080812.wav,7
bonafide,non-target,LA_0061,LA_E_4318713.wav,4
spoofed,A18,LA_0028,LA_E_8440141.wav,0
bonafide,non-target,LA_0058,LA_E_4880075.wav,9
bonafide,target,LA_0024,LA_E_1775476.wav,6
bonafide,target,LA_0002,LA_E_5030016.wav,6
bonafide,target,LA_0003,LA_E_8267790.wav,3
bonafide,target,LA_0016,LA_E_1724018.wav,7
bonafide,target,LA_0004,LA_E_4169892.wav,7
bonafide,target,LA_0011,LA_E_5948118.wav,6
bonafide,target,LA_0030,LA_E_5433316.wav,3
bonafide,target,LA_0009,LA_E_1745462.wav,6
bonafide,non-target,LA_0057,LA_E_4322315.wav,8
bonafide,non-target,LA_0060,LA_E_5313973.wav,9
bonafide,non-target,LA_0059,LA_E_5255380.wav,4
bonafide,non-target,LA_0049,LA_E_7705713.wav,6
spoofed,A07,LA_0020,LA_E_2715139.wav,6
spoofed,A10,LA_0012,LA_E_6661247.wav,6
bonafide,target,LA_0036,LA_E_6721603.wav,3
bonafide,target,LA_0007,LA_E_9750172.wav,6
bonafide,target,LA_0003,LA_E_4741108.wav,9
bonafide,target,LA_0021,LA_E_8741322.wav,2
bonafide,target,LA_0017,LA_E_4929270.wav,6
spoofed,A15,LA_0039,LA_E_8473170.wav,6
bonafide,target,LA_0027,LA_E_6881396.wav,2
bonafide,target,LA_0018,LA_E_4534902.wav,6
bonafide,non-target,LA_0059,LA_E_5753236.wav,4
bonafide,target,LA_0014,LA_E_3621170.wav,9
spoofed,A11,LA_0013,LA_E_3811217.wav,0
bonafide,non-target,LA_0061,LA_E_6467729.wav,9
bonafide,target,LA_0029,LA_E_6416358.wav,3
bonafide,target,LA_0008,LA_E_1045785.wav,6
bonafide,non-target,LA_0064,LA_E_3698865.wav,6
bonafide,non-target,LA_0068,LA_E_5638524.wav,5
bonafide,target,LA_0013,LA_E_5861811.wav,3
bonafide,non-target,LA_0067,LA_E_1392000.wav,6
spoofed,A09,LA_0032,LA_E_6275954.wav,0
bonafide,non-target,LA_0051,LA_E_8073119.wav,4
bonafide,target,LA_0001,LA_E_5992814.wav,9
spoofed,A15,LA_0020,LA_E_9412166.wav,1
bonafide,target,LA_0036,LA_E_6395551.wav,9
spoofed,A19,LA_0045,LA_E_6049088.wav,0
bonafide,target,LA_0036,LA_E_5861413.wav,3
spoofed,A14,LA_0018,LA_E_1313336.wav,6
bonafide,target,LA_0025,LA_E_4073180.wav,7
bonafide,non-target,LA_0052,LA_E_4692039.wav,8
spoofed,A10,LA_0015,LA_E_2266351.wav,6
bonafide,target,LA_0005,LA_E_9715681.wav,7
bonafide,target,LA_0038,LA_E_4502910.wav,6
spoofed,A07,LA_0037,LA_E_7456332.wav,7
bonafide,target,LA_0003,LA_E_3549405.wav,2
bonafide,target,LA_0037,LA_E_6410992.wav,6
spoofed,A16,LA_0017,LA_E_2186601.wav,2
bonafide,target,LA_0036,LA_E_9498735.wav,6
bonafide,non-target,LA_0049,LA_E_4017472.wav,6
bonafide,non-target,LA_0060,LA_E_3582930.wav,7
bonafide,target,LA_0018,LA_E_9377546.wav,7
spoofed,A19,LA_0039,LA_E_9795953.wav,7
bonafide,target,LA_0047,LA_E_4317439.wav,5
bonafide,target,LA_0017,LA_E_7622164.wav,6
bonafide,target,LA_0030,LA_E_5194251.wav,3
bonafide,target,LA_0013,LA_E_6525384.wav,9
bonafide,target,LA_0032,LA_E_5114329.wav,4
bonafide,target,LA_0004,LA_E_4169892.wav,6
bonafide,target,LA_0023,LA_E_3453755.wav,1
bonafide,target,LA_0037,LA_E_7148459.wav,8
bonafide,target,LA_0030,LA_E_7802977.wav,1
bonafide,target,LA_0039,LA_E_3437910.wav,9
spoofed,A12,LA_0044,LA_E_2189689.wav,5
spoofed,A18,LA_0030,LA_E_1009931.wav,4
bonafide,target,LA_0041,LA_E_1234103.wav,4
bonafide,non-target,LA_0049,LA_E_1933882.wav,6
bonafide,target,LA_0029,LA_E_7219697.wav,9
spoofed,A07,LA_0045,LA_E_6687884.wav,3
bonafide,target,LA_0012,LA_E_7728665.wav,3
spoofed,A18,LA_0019,LA_E_1702967.wav,0
bonafide,target,LA_0002,LA_E_5138811.wav,6
bonafide,non-target,LA_0057,LA_E_3497087.wav,5
bonafide,target,LA_0044,LA_E_7844149.wav,3
bonafide,non-target,LA_0064,LA_E_1662899.wav,6
bonafide,non-target,LA_0049,LA_E_3485931.wav,4
spoofed,A18,LA_0028,LA_E_7441553.wav,0
bonafide,target,LA_0048,LA_E_3070188.wav,9
spoofed,A10,LA_0043,LA_E_4666190.wav,6
bonafide,target,LA_0015,LA_E_6197004.wav,1
bonafide,target,LA_0016,LA_E_7657702.wav,6
bonafide,target,LA_0038,LA_E_4732349.wav,3
spoofed,A09,LA_0030,LA_E_7778729.wav,1
bonafide,target,LA_0046,LA_E_5704375.wav,9
spoofed,A19,LA_0001,LA_E_4091934.wav,1
bonafide,target,LA_0013,LA_E_4724621.wav,7
bonafide,target,LA_0021,LA_E_5773948.wav,6
bonafide,target,LA_0044,LA_E_2021989.wav,2
bonafide,target,LA_0040,LA_E_7892728.wav,5
bonafide,target,LA_0013,LA_E_4264039.wav,9
bonafide,target,LA_0009,LA_E_2861430.wav,5
bonafide,target,LA_0045,LA_E_5921096.wav,9
spoofed,A16,LA_0045,LA_E_7803754.wav,6
bonafide,target,LA_0013,LA_E_3136426.wav,7
bonafide,target,LA_0041,LA_E_8923639.wav,7
bonafide,target,LA_0041,LA_E_8328224.wav,3
bonafide,target,LA_0003,LA_E_6112790.wav,9
bonafide,target,LA_0018,LA_E_3141611.wav,6
bonafide,non-target,LA_0061,LA_E_1395552.wav,5
bonafide,non-target,LA_0052,LA_E_4544320.wav,3
bonafide,target,LA_0039,LA_E_3437910.wav,7
bonafide,non-target,LA_0052,LA_E_1529494.wav,5
bonafide,non-target,LA_0066,LA_E_1024417.wav,5
bonafide,non-target,LA_0068,LA_E_8477179.wav,4
bonafide,target,LA_0021,LA_E_6805337.wav,3
bonafide,non-target,LA_0061,LA_E_6845521.wav,9
bonafide,target,LA_0012,LA_E_4894596.wav,1
bonafide,target,LA_0044,LA_E_2352920.wav,3
bonafide,target,LA_0048,LA_E_3718422.wav,5
bonafide,target,LA_0041,LA_E_1377603.wav,3
bonafide,non-target,LA_0057,LA_E_4083301.wav,6
spoofed,A16,LA_0013,LA_E_5798573.wav,9
bonafide,target,LA_0025,LA_E_7471911.wav,7
bonafide,target,LA_0030,LA_E_5688418.wav,7
bonafide,non-target,LA_0051,LA_E_5385777.wav,6
bonafide,target,LA_0017,LA_E_2757974.wav,6
bonafide,non-target,LA_0051,LA_E_5311555.wav,4
bonafide,non-target,LA_0066,LA_E_4160898.wav,6
bonafide,target,LA_0017,LA_E_5419661.wav,9
bonafide,target,LA_0025,LA_E_7404975.wav,6
bonafide,target,LA_0010,LA_E_3065062.wav,6
bonafide,non-target,LA_0054,LA_E_7618683.wav,6
bonafide,non-target,LA_0065,LA_E_5013670.wav,7
bonafide,non-target,LA_0057,LA_E_6951794.wav,9
bonafide,non-target,LA_0057,LA_E_6474938.wav,9
spoofed,A13,LA_0002,LA_E_5302228.wav,0
spoofed,A07,LA_0039,LA_E_4962944.wav,5
spoofed,A12,LA_0035,LA_E_3375650.wav,8
spoofed,A11,LA_0021,LA_E_8379496.wav,4
bonafide,non-target,LA_0052,LA_E_4692039.wav,2
bonafide,target,LA_0044,LA_E_3536136.wav,8
spoofed,A10,LA_0033,LA_E_9521701.wav,7
bonafide,non-target,LA_0051,LA_E_1126163.wav,9
bonafide,target,LA_0013,LA_E_8293873.wav,9
spoofed,A09,LA_0047,LA_E_4474904.wav,5
bonafide,target,LA_0025,LA_E_4323202.wav,7
bonafide,target,LA_0045,LA_E_5439039.wav,2
spoofed,A08,LA_0035,LA_E_7129373.wav,0
bonafide,target,LA_0040,LA_E_3669823.wav,7
bonafide,target,LA_0003,LA_E_3985144.wav,3
spoofed,A17,LA_0017,LA_E_1729231.wav,0
bonafide,non-target,LA_0065,LA_E_7610239.wav,6
bonafide,target,LA_0021,LA_E_3487276.wav,4
bonafide,target,LA_0017,LA_E_7622164.wav,6
bonafide,target,LA_0021,LA_E_7405434.wav,5
bonafide,target,LA_0004,LA_E_9962464.wav,5
bonafide,target,LA_0002,LA_E_3002135.wav,6
bonafide,target,LA_0014,LA_E_6942222.wav,7
spoofed,A07,LA_0032,LA_E_2017203.wav,4
spoofed,A17,LA_0036,LA_E_6850264.wav,0
bonafide,non-target,LA_0052,LA_E_3293930.wav,9
bonafide,non-target,LA_0063,LA_E_8863893.wav,3
bonafide,target,LA_0001,LA_E_6533215.wav,4
bonafide,target,LA_0045,LA_E_6745492.wav,7
bonafide,target,LA_0047,LA_E_8740592.wav,7
bonafide,target,LA_0003,LA_E_3034548.wav,1
bonafide,target,LA_0028,LA_E_6544372.wav,9
bonafide,non-target,LA_0065,LA_E_3564244.wav,8
bonafide,non-target,LA_0051,LA_E_6462935.wav,4
bonafide,non-target,LA_0051,LA_E_1350377.wav,9
bonafide,target,LA_0015,LA_E_3182162.wav,2
bonafide,target,LA_0007,LA_E_9821159.wav,6
bonafide,target,LA_0038,LA_E_6197222.wav,6
bonafide,target,LA_0031,LA_E_8920670.wav,9
bonafide,target,LA_0029,LA_E_4210965.wav,9
bonafide,target,LA_0035,LA_E_3160756.wav,5
bonafide,target,LA_0039,LA_E_4593048.wav,9
bonafide,target,LA_0027,LA_E_2270210.wav,9
bonafide,target,LA_0040,LA_E_7852328.wav,2
bonafide,target,LA_0030,LA_E_5433316.wav,8
bonafide,non-target,LA_0052,LA_E_4772226.wav,6
bonafide,target,LA_0008,LA_E_6182393.wav,6
spoofed,A11,LA_0031,LA_E_2278532.wav,3
bonafide,non-target,LA_0054,LA_E_1973613.wav,6
spoofed,A08,LA_0020,LA_E_9821227.wav,0
bonafide,target,LA_0035,LA_E_1750371.wav,6
spoofed,A14,LA_0023,LA_E_2244752.wav,9
bonafide,target,LA_0047,LA_E_4304265.wav,4
bonafide,non-target,LA_0057,LA_E_7322085.wav,4
bonafide,non-target,LA_0068,LA_E_5638524.wav,6
bonafide,target,LA_0010,LA_E_5605376.wav,1
spoofed,A16,LA_0042,LA_E_9141790.wav,3
spoofed,A17,LA_0034,LA_E_8166676.wav,0
bonafide,non-target,LA_0056,LA_E_7616466.wav,7
bonafide,target,LA_0048,LA_E_3718422.wav,2
spoofed,A08,LA_0038,LA_E_6186801.wav,0
bonafide,target,LA_0021,LA_E_3126628.wav,6
spoofed,A10,LA_0038,LA_E_2369955.wav,6
bonafide,target,LA_0045,LA_E_9634234.wav,4
bonafide,target,LA_0037,LA_E_8827813.wav,7
bonafide,target,LA_0006,LA_E_5010136.wav,9
spoofed,A07,LA_0032,LA_E_4943539.wav,3
spoofed,A19,LA_0044,LA_E_7844303.wav,0
bonafide,target,LA_0042,LA_E_3261702.wav,5
bonafide,target,LA_0004,LA_E_5518953.wav,6
bonafide,target,LA_0031,LA_E_6029111.wav,4
bonafide,non-target,LA_0050,LA_E_1613408.wav,6
bonafide,target,LA_0048,LA_E_1330872.wav,9
spoofed,A16,LA_0008,LA_E_7342151.wav,2
spoofed,A18,LA_0047,LA_E_8405589.wav,3
bonafide,non-target,LA_0051,LA_E_1126163.wav,9
bonafide,target,LA_0010,LA_E_1590834.wav,7
bonafide,non-target,LA_0053,LA_E_2616351.wav,9
bonafide,non-target,LA_0058,LA_E_1277254.wav,6
bonafide,target,LA_0033,LA_E_6128759.wav,9
spoofed,A12,LA_0010,LA_E_3501779.wav,7
bonafide,non-target,LA_0056,LA_E_3010572.wav,3
bonafide,non-target,LA_0051,LA_E_2921544.wav,9
spoofed,A13,LA_0031,LA_E_5932896.wav,5
spoofed,A11,LA_0026,LA_E_9782328.wav,3
spoofed,A16,LA_0005,LA_E_5844547.wav,0
spoofed,A08,LA_0047,LA_E_2560620.wav,0
spoofed,A18,LA_0025,LA_E_4198293.wav,2
bonafide,non-target,LA_0061,LA_E_7673185.wav,7
bonafide,target,LA_0009,LA_E_6067961.wav,7
bonafide,target,LA_0031,LA_E_5783993.wav,7
bonafide,target,LA_0038,LA_E_9304484.wav,3
bonafide,target,LA_0041,LA_E_2703447.wav,3
bonafide,target,LA_0013,LA_E_3995971.wav,6
bonafide,target,LA_0043,LA_E_2095975.wav,8
bonafide,target,LA_0018,LA_E_4631462.wav,6
bonafide,target,LA_0027,LA_E_9083615.wav,6
bonafide,target,LA_0013,LA_E_2499908.wav,6
bonafide,non-target,LA_0050,LA_E_5906048.wav,6
bonafide,non-target,LA_0067,LA_E_9905727.wav,4
bonafide,target,LA_0001,LA_E_7020926.wav,2
bonafide,target,LA_0007,LA_E_9826877.wav,5
bonafide,non-target,LA_0050,LA_E_8164751.wav,6
bonafide,target,LA_0019,LA_E_3109378.wav,9
bonafide,target,LA_0010,LA_E_5822574.wav,9
bonafide,target,LA_0040,LA_E_2100029.wav,3
bonafide,target,LA_0035,LA_E_1770555.wav,6
bonafide,target,LA_0003,LA_E_5858403.wav,8
bonafide,target,LA_0028,LA_E_5085628.wav,6
bonafide,target,LA_0035,LA_E_9063014.wav,6
bonafide,target,LA_0006,LA_E_9657446.wav,5
bonafide,target,LA_0016,LA_E_1967135.wav,9
bonafide,non-target,LA_0051,LA_E_2486913.wav,1
bonafide,non-target,LA_0054,LA_E_2822683.wav,5
spoofed,A11,LA_0034,LA_E_9154799.wav,0
bonafide,target,LA_0005,LA_E_7438598.wav,6
bonafide,target,LA_0006,LA_E_3914043.wav,7
spoofed,A19,LA_0018,LA_E_4963620.wav,0
bonafide,target,LA_0025,LA_E_1266270.wav,9
bonafide,target,LA_0040,LA_E_4628216.wav,9
spoofed,A17,LA_0047,LA_E_6131736.wav,2
bonafide,target,LA_0016,LA_E_8403814.wav,6
bonafide,target,LA_0048,LA_E_1890409.wav,9
spoofed,A14,LA_0034,LA_E_2493147.wav,2
bonafide,non-target,LA_0060,LA_E_6286183.wav,3
spoofed,A09,LA_0048,LA_E_8289176.wav,0
bonafide,target,LA_0046,LA_E_7119799.wav,9
bonafide,target,LA_0048,LA_E_5898586.wav,9
bonafide,target,LA_0005,LA_E_8218689.wav,6
bonafide,non-target,LA_0064,LA_E_3526002.wav,5
spoofed,A15,LA_0012,LA_E_6355397.wav,1
bonafide,non-target,LA_0058,LA_E_8432180.wav,6
spoofed,A18,LA_0039,LA_E_5311206.wav,0
spoofed,A14,LA_0035,LA_E_5636290.wav,2
spoofed,A17,LA_0033,LA_E_2260316.wav,0
bonafide,target,LA_0048,LA_E_6352182.wav,3
bonafide,target,LA_0033,LA_E_4218325.wav,8
spoofed,A11,LA_0037,LA_E_7497032.wav,0
bonafide,target,LA_0024,LA_E_7580717.wav,7
spoofed,A17,LA_0015,LA_E_5552198.wav,6
bonafide,target,LA_0004,LA_E_6007268.wav,9
bonafide,non-target,LA_0063,LA_E_6217839.wav,7
bonafide,non-target,LA_0050,LA_E_5759487.wav,6
spoofed,A13,LA_0028,LA_E_1767103.wav,1
bonafide,target,LA_0044,LA_E_6525488.wav,6
bonafide,target,LA_0013,LA_E_4724621.wav,5
bonafide,target,LA_0017,LA_E_7622164.wav,6
bonafide,target,LA_0035,LA_E_9781717.wav,5
bonafide,non-target,LA_0061,LA_E_6383418.wav,6
bonafide,target,LA_0042,LA_E_6699186.wav,5
bonafide,target,LA_0035,LA_E_1772316.wav,8
bonafide,target,LA_0027,LA_E_3846054.wav,9
bonafide,non-target,LA_0060,LA_E_9470174.wav,6
bonafide,target,LA_0046,LA_E_2166857.wav,6
spoofed,A07,LA_0037,LA_E_6485938.wav,6
bonafide,non-target,LA_0064,LA_E_3876047.wav,4
bonafide,target,LA_0005,LA_E_3607644.wav,5
bonafide,target,LA_0022,LA_E_6434568.wav,6
bonafide,target,LA_0014,LA_E_9298177.wav,9
spoofed,A10,LA_0008,LA_E_4580046.wav,7
bonafide,non-target,LA_0060,LA_E_2172964.wav,9
spoofed,A07,LA_0039,LA_E_4798018.wav,3
spoofed,A12,LA_0015,LA_E_3324666.wav,9
bonafide,non-target,LA_0059,LA_E_7037148.wav,3
bonafide,non-target,LA_0053,LA_E_1644905.wav,6
bonafide,target,LA_0029,LA_E_4494506.wav,7
bonafide,target,LA_0027,LA_E_2360436.wav,6
bonafide,target,LA_0019,LA_E_4676835.wav,4
spoofed,A15,LA_0025,LA_E_5644481.wav,8
bonafide,non-target,LA_0060,LA_E_3737819.wav,9
bonafide,target,LA_0035,LA_E_3320439.wav,4
bonafide,non-target,LA_0056,LA_E_1242285.wav,6
bonafide,target,LA_0037,LA_E_6410992.wav,7
spoofed,A15,LA_0004,LA_E_7889635.wav,6
spoofed,A17,LA_0048,LA_E_3341856.wav,3
bonafide,target,LA_0028,LA_E_4205947.wav,6
bonafide,target,LA_0004,LA_E_7758963.wav,9
bonafide,target,LA_0047,LA_E_1231345.wav,6
bonafide,target,LA_0021,LA_E_9820169.wav,3
spoofed,A11,LA_0022,LA_E_1464312.wav,4
spoofed,A13,LA_0041,LA_E_3133483.wav,0
spoofed,A13,LA_0007,LA_E_9478140.wav,0
bonafide,target,LA_0026,LA_E_4436110.wav,3
bonafide,non-target,LA_0053,LA_E_6700890.wav,7
spoofed,A16,LA_0011,LA_E_5153643.wav,4
bonafide,target,LA_0035,LA_E_8500615.wav,8
bonafide,target,LA_0036,LA_E_6395551.wav,5
bonafide,non-target,LA_0058,LA_E_9710595.wav,9
bonafide,target,LA_0048,LA_E_7823436.wav,9
bonafide,target,LA_0037,LA_E_3594170.wav,6
bonafide,target,LA_0027,LA_E_6488488.wav,7
bonafide,target,LA_0044,LA_E_6826863.wav,5
bonafide,non-target,LA_0068,LA_E_6011543.wav,2
bonafide,non-target,LA_0066,LA_E_2776838.wav,6
bonafide,target,LA_0027,LA_E_1047198.wav,6
bonafide,non-target,LA_0052,LA_E_3923905.wav,6
bonafide,target,LA_0004,LA_E_4843342.wav,6
bonafide,target,LA_0013,LA_E_6525384.wav,5
spoofed,A12,LA_0048,LA_E_2285568.wav,3
spoofed,A15,LA_0026,LA_E_2430537.wav,3
bonafide,target,LA_0043,LA_E_9651557.wav,7
bonafide,target,LA_0018,LA_E_4763729.wav,3
bonafide,non-target,LA_0063,LA_E_2263934.wav,4
bonafide,target,LA_0028,LA_E_9574949.wav,6
spoofed,A17,LA_0023,LA_E_9130299.wav,0
spoofed,A18,LA_0031,LA_E_5752231.wav,5
spoofed,A14,LA_0029,LA_E_5492216.wav,3
spoofed,A14,LA_0002,LA_E_4610471.wav,6
bonafide,target,LA_0007,LA_E_9512879.wav,7
bonafide,target,LA_0017,LA_E_2757974.wav,9
bonafide,non-target,LA_0067,LA_E_3844233.wav,3
spoofed,A10,LA_0044,LA_E_5182024.wav,8
bonafide,target,LA_0014,LA_E_4708521.wav,1
bonafide,target,LA_0007,LA_E_5516580.wav,5
bonafide,target,LA_0005,LA_E_7578678.wav,3
bonafide,target,LA_0034,LA_E_4142928.wav,6
bonafide,target,LA_0001,LA_E_4223720.wav,3
bonafide,non-target,LA_0064,LA_E_7317853.wav,6
bonafide,target,LA_0045,LA_E_9020889.wav,9
bonafide,target,LA_0019,LA_E_3173049.wav,8
spoofed,A14,LA_0013,LA_E_5422259.wav,6
spoofed,A17,LA_0010,LA_E_8241250.wav,0
bonafide,target,LA_0012,LA_E_3627372.wav,4
bonafide,target,LA_0021,LA_E_7542451.wav,8
bonafide,non-target,LA_0063,LA_E_1841613.wav,6
spoofed,A17,LA_0041,LA_E_8737040.wav,0
bonafide,non-target,LA_0061,LA_E_3038793.wav,3
bonafide,non-target,LA_0051,LA_E_3816210.wav,9
